season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1213,5,2023-09-12,Liverpool,Man United,1,2,A,0.75,2.0,2.5,1.25,0.75,2.0,2.5,1.25,0,0,D,0.0,0.25,0.75,0.25,0.0,0.0,0.48848039215686273,0.5553921568627451,M Halsey,13,8,8,4,14,7,7,3,1,2,1,0,2.7,3.3,2.63
1213,5,2023-09-12,Man City,Arsenal,1,1,D,2.25,1.5,2.0,0.25,2.25,1.5,2.0,0.25,1,0,H,0.5,0.0,0.25,0.25,0.0,0.0,0.6423644338118022,0.4742694805194805,M Dean,14,10,10,4,11,7,9,4,1,0,0,0,1.75,3.6,4.75
1213,5,2023-09-12,Newcastle,Norwich,1,0,H,1.25,1.5,0.5,1.75,1.25,1.5,0.5,1.75,1,0,H,0.0,0.0,0.75,0.0,0.0,0.25,0.5331439393939393,0.47692307692307695,N Swarbrick,16,8,8,3,11,19,4,5,1,1,0,0,1.8,3.6,4.5
1213,5,2023-09-12,Tottenham,QPR,2,1,H,1.5,1.25,0.5,2.25,1.5,1.25,0.5,2.25,0,1,A,0.25,0.0,0.0,0.0,0.0,0.5,0.5388888888888889,0.5930555555555556,P Dowd,18,9,14,6,7,12,10,9,0,2,0,0,1.44,4.33,7.5
1213,5,2029-09-12,Arsenal,Chelsea,1,2,A,2.5,0.75,2.25,0.5,2.25,0.5,2.25,0.5,1,1,D,0.25,0.0,0.25,0.5,0.0,0.25,0.5028409090909091,0.7113587180083343,M Atkinson,14,10,5,5,14,13,6,5,2,3,0,0,2.1,3.4,3.5
1213,6,2029-09-12,Everton,Southampton,3,1,H,2.4,1.0,1.8,3.0,2.0,1.25,1.75,3.0,3,1,H,0.25,0.25,0.0,0.0,0.0,0.5,0.5542956656346749,0.4884920634920635,L Probert,17,8,9,2,2,3,10,3,0,0,0,0,1.4,4.75,8.0
1213,6,2029-09-12,Fulham,Man City,1,2,A,2.8,1.6,2.0,1.4,1.75,1.75,1.75,1.25,1,1,D,0.25,0.0,0.5,0.25,0.25,0.25,0.7682453416149069,0.6334358623832308,M Halsey,7,21,3,12,7,12,2,4,0,1,0,0,4.33,3.6,1.83
1213,6,2029-09-12,Man United,Tottenham,2,3,A,2.8,1.4,1.6,1.2,3.0,1.25,1.75,1.0,0,2,A,0.25,0.0,0.0,0.25,0.0,0.25,0.5345588235294118,0.6083333333333333,C Foy,15,10,8,6,5,7,9,5,0,0,0,0,1.57,4.0,6.0
1213,6,2029-09-12,Norwich,Liverpool,2,5,A,0.8,3.4,0.8,2.0,0.5,1.5,1.0,1.75,0,2,A,0.0,0.25,0.25,0.0,0.25,0.5,0.5116071428571429,0.5173265460030165,M Jones,10,10,7,6,5,2,5,5,1,0,0,0,4.75,3.75,1.73
1213,6,2029-09-12,Reading,Newcastle,2,2,D,0.8,2.0,1.2,1.2,0.75,2.0,1.0,1.25,0,0,D,0.25,0.25,0.25,0.25,0.0,0.75,0.3348214285714286,0.4914772727272727,A Marriner,14,8,7,3,6,8,6,3,0,3,0,0,2.88,3.3,2.5
1213,6,2029-09-12,Stoke,Swansea,2,0,H,0.8,1.0,2.0,1.4,1.0,1.25,1.25,1.75,2,0,H,0.0,0.25,0.0,0.5,0.25,0.5,0.6957417582417582,0.6313492063492063,J Moss,10,8,5,0,10,8,6,8,1,1,0,0,1.91,3.4,4.2
1213,6,2029-09-12,Sunderland,Wigan,1,0,H,1.0,1.0,1.0,2.0,1.0,1.0,1.25,2.0,0,0,D,0.0,0.5,0.0,0.0,0.25,0.25,0.47916666666666663,0.5555555555555556,H Webb,11,8,6,3,20,16,8,1,2,5,0,1,2,3.4,3.8
1213,6,1930-09-12,Aston Villa,West Brom,1,1,D,1.2,2.6,1.4,0.8,1.25,2.0,1.0,1.0,0,0,D,0.25,0.25,0.5,0.25,0.0,0.25,0.5338962508080155,0.5789682539682539,A Taylor,19,14,8,7,9,11,11,4,1,1,0,0,2.4,3.3,3.0
1213,6,2001-10-12,QPR,West Ham,1,2,A,0.8,2.6,1.0,0.8,0.75,1.5,1.0,1.0,0,2,A,0.0,0.25,0.25,0.25,0.0,0.25,0.6222222222222222,0.6393674136321195,M Clattenburg,13,17,9,10,9,21,4,13,1,8,1,0,2.05,3.4,3.75
1213,6,2006-10-12,Chelsea,Norwich,4,1,H,2.6,0.8,0.4,1.8,2.25,0.75,0.5,0.75,3,1,H,0.25,0.0,0.25,0.0,0.25,0.25,0.6863587180083344,0.4456730769230769,A Taylor,20,7,13,4,7,1,10,2,0,0,0,0,1.22,6.5,12.0
1213,7,2006-10-12,Man City,Sunderland,3,0,H,2.3333333333333335,1.5,1.0,0.8333333333333334,1.75,1.0,0.75,0.5,1,0,H,0.5,0.25,0.25,0.0,0.25,0.0,0.66265664160401,0.428030303030303,L Probert,26,8,16,6,10,10,15,4,0,3,0,0,1.29,5.5,11.0
1213,7,2006-10-12,Swansea,Reading,2,2,D,1.6666666666666667,1.8333333333333333,1.0,2.0,0.5,2.25,0.75,1.5,0,2,A,0.5,0.5,0.5,0.0,0.0,0.25,0.4563492063492064,0.28125,M Dean,25,8,16,6,8,11,11,3,1,3,0,0,1.91,3.6,4.0
1213,7,2006-10-12,West Brom,QPR,3,2,H,1.5,1.0,0.8333333333333334,2.5,1.0,1.0,0.75,1.75,2,1,H,0.5,0.0,0.0,0.0,0.5,0.5,0.5789682539682539,0.6286324786324786,M Jones,13,13,8,6,16,12,2,5,2,2,0,0,1.83,3.75,4.2
1213,7,2006-10-12,West Ham,Arsenal,1,3,A,1.5,1.0,1.8333333333333333,0.8333333333333334,1.5,0.5,2.5,1.0,1,1,D,0.25,0.0,0.25,0.25,0.25,0.0,0.572140522875817,0.49837662337662336,P Dowd,7,20,3,14,12,7,4,16,3,2,0,0,4,3.6,1.91
1213,7,2006-10-12,Wigan,Everton,2,2,D,0.8333333333333334,2.0,2.5,1.0,0.75,2.25,2.0,1.25,2,1,H,0.25,0.25,0.0,0.5,0.0,0.0,0.4826388888888889,0.5419117647058823,K Friend,10,16,6,11,14,14,7,6,2,5,0,0,4.2,3.4,1.91
1213,7,2007-10-12,Liverpool,Stoke,0,0,D,2.3333333333333335,2.3333333333333335,1.0,0.8333333333333334,1.75,1.75,1.25,1.0,0,0,D,0.0,0.0,0.5,0.25,0.0,0.0,0.5339932126696832,0.6957417582417582,L Mason,16,5,5,3,9,16,5,5,0,6,0,0,1.44,4.33,7.5
1213,7,2007-10-12,Newcastle,Man United,0,3,A,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.5,1.25,2.75,1.5,0,2,A,0.25,0.0,0.5,0.0,0.25,0.25,0.47159090909090906,0.5303921568627451,H Webb,13,12,3,9,15,12,8,6,4,4,0,0,4.2,3.75,1.83
1213,7,2007-10-12,Southampton,Fulham,2,2,D,1.8333333333333333,3.5,2.5,1.6666666666666667,2.0,3.25,1.5,1.5,1,0,H,0.0,0.25,0.75,0.25,0.25,0.25,0.3902777777777778,0.6789596273291926,M Clattenburg,13,14,6,5,13,5,8,8,4,0,0,0,2.75,3.3,2.6
1213,7,2007-10-12,Tottenham,Aston Villa,2,0,H,2.3333333333333335,1.6666666666666667,1.1666666666666667,3.0,2.25,1.25,1.0,1.75,0,0,D,0.0,0.0,0.25,0.25,0.25,0.25,0.6194444444444445,0.5151896284829721,N Swarbrick,23,8,10,5,7,10,8,0,1,3,0,0,1.44,4.33,7.5
1213,7,2020-10-12,Fulham,Aston Villa,1,0,H,3.1666666666666665,2.3333333333333335,1.1666666666666667,3.0,2.0,1.25,1.0,1.75,0,0,D,0.25,0.25,0.25,0.25,0.25,0.25,0.5361024844720497,0.5151896284829721,C Foy,17,9,8,4,7,11,6,4,1,2,0,0,1.8,3.6,4.5
1213,8,2020-10-12,Liverpool,Reading,1,0,H,2.0,2.0,1.4285714285714286,2.2857142857142856,1.75,1.25,1.0,1.25,1,0,H,0.0,0.0,0.25,0.0,0.25,0.25,0.4944711538461538,0.34375,R East,23,8,13,5,13,6,6,5,1,1,0,0,1.33,5.0,10.0
1213,8,2020-10-12,Man United,Stoke,4,2,H,3.142857142857143,1.4285714285714286,0.8571428571428571,0.7142857142857143,2.75,1.0,1.25,1.0,2,1,H,0.25,0.25,0.25,0.5,0.0,0.0,0.5928921568627451,0.7028846153846154,A Taylor,13,8,8,6,9,10,3,3,1,1,0,0,1.29,5.5,11.0
1213,8,2020-10-12,Norwich,Arsenal,1,0,H,0.8571428571428571,3.142857142857143,2.4285714285714284,1.0,0.75,2.5,2.75,1.25,1,0,H,0.0,0.5,0.5,0.25,0.0,0.0,0.5866071428571429,0.5142857142857142,L Probert,7,13,3,7,9,9,2,10,4,0,0,0,6,4.2,1.53
1213,8,2020-10-12,Swansea,Wigan,2,1,H,1.7142857142857142,1.8571428571428572,1.0,2.0,0.5,2.25,0.75,2.25,0,0,D,0.25,0.5,0.5,0.25,0.5,0.0,0.4377777777777778,0.49375,M Jones,18,10,11,7,13,11,9,2,2,3,0,0,2.1,3.4,3.5
1213,8,2020-10-12,Tottenham,Chelsea,2,4,A,2.2857142857142856,1.4285714285714286,2.4285714285714284,0.7142857142857143,2.5,1.0,2.25,0.5,0,1,A,0.0,0.0,0.25,0.25,0.0,0.0,0.5781400966183575,0.72929350061703,M Dean,23,11,16,7,7,8,7,4,3,2,0,0,2.5,3.4,2.75
1213,8,2020-10-12,West Brom,Man City,1,2,A,1.7142857142857142,1.1428571428571428,2.4285714285714284,1.2857142857142858,1.25,1.5,1.75,0.75,0,0,D,0.5,0.0,0.0,0.5,0.25,0.25,0.589957264957265,0.6586080586080586,M Clattenburg,16,21,8,13,11,15,6,9,4,3,0,1,5,3.75,1.7
1213,8,2020-10-12,West Ham,Southampton,4,1,H,1.4285714285714286,1.2857142857142858,1.8571428571428572,3.2857142857142856,1.0,1.25,2.0,3.0,0,0,D,0.0,0.25,0.25,0.0,0.5,0.5,0.50281279178338,0.37232905982905984,N Swarbrick,9,11,8,4,10,12,6,3,0,2,0,0,1.83,3.75,4.2
1213,8,2021-10-12,QPR,Everton,1,1,D,1.2857142857142858,3.0,2.7142857142857144,1.4285714285714286,1.0,1.75,2.5,1.25,1,1,D,0.0,0.5,0.5,0.5,0.0,0.25,0.6051282051282051,0.6096200980392157,J Moss,14,10,6,4,12,18,5,4,2,1,0,1,3.25,3.4,2.2
1213,8,2021-10-12,Sunderland,Newcastle,1,1,D,0.8571428571428571,1.5714285714285714,1.4285714285714286,1.8571428571428572,0.5,1.0,1.25,1.75,0,1,A,0.0,0.25,0.25,0.25,0.25,0.5,0.44886363636363635,0.43553321678321677,M Atkinson,16,10,6,7,14,15,8,4,0,4,0,1,2.5,3.3,2.88
1213,8,2027-10-12,Arsenal,QPR,1,0,H,2.4285714285714284,1.2857142857142858,1.4285714285714286,3.142857142857143,1.25,1.25,1.25,2.0,0,0,D,0.25,0.25,0.25,0.0,0.25,0.25,0.4989010989010989,0.5622710622710623,A Taylor,21,4,11,3,14,9,5,2,1,2,0,1,1.36,5.0,8.5
1213,9,2027-10-12,Aston Villa,Norwich,1,1,D,0.875,2.5,0.875,2.75,0.5,2.0,1.0,2.5,1,0,H,0.25,0.25,0.0,0.25,0.25,0.25,0.43512426900584794,0.5187499999999999,P Dowd,7,14,5,6,12,7,3,8,2,0,1,0,2,3.5,3.75
1213,9,2027-10-12,Man City,Swansea,1,0,H,2.625,1.375,1.75,1.75,2.0,0.75,1.0,2.0,0,0,D,0.25,0.0,0.0,0.0,0.25,0.25,0.63003663003663,0.4655555555555556,M Atkinson,10,9,5,5,8,10,3,0,1,2,0,0,1.22,6.0,15.0
1213,9,2027-10-12,Reading,Fulham,3,3,D,1.25,2.25,2.75,2.0,1.0,1.25,1.5,1.5,1,0,H,0.0,0.5,0.25,0.0,0.25,0.25,0.46875,0.47032563025210083,M Jones,15,16,9,8,6,17,6,8,1,1,0,0,2.75,3.4,2.5
1213,9,2027-10-12,Stoke,Sunderland,0,0,D,1.25,1.625,0.875,1.5,1.25,1.5,0.5,1.0,0,0,D,0.25,0.25,0.25,0.0,0.0,0.25,0.7653846153846154,0.41761363636363635,M Halsey,11,6,6,3,12,6,7,3,2,2,0,0,1.95,3.3,4.2
1213,9,2027-10-12,Wigan,West Ham,2,1,H,1.125,2.25,1.75,1.25,1.0,1.75,2.0,1.5,1,0,H,0.25,0.5,0.0,0.0,0.0,0.0,0.54375,0.6139239028944912,J Moss,17,15,13,11,10,16,6,6,3,4,0,0,2.25,3.4,3.2
1213,9,2028-10-12,Chelsea,Man United,2,3,A,3.125,1.125,3.25,1.5,2.75,1.0,2.75,1.5,1,2,A,0.25,0.0,0.0,0.5,0.0,0.0,0.7520207733443027,0.5996794871794872,M Clattenburg,14,15,11,7,13,11,8,6,2,2,2,0,2.4,3.4,2.9
1213,9,2028-10-12,Everton,Liverpool,2,2,D,3.125,2.0,1.875,1.75,2.0,1.5,1.75,1.0,2,2,D,0.25,0.0,0.25,0.25,0.0,0.0,0.5484587104072398,0.5232755016722408,A Marriner,17,12,8,5,16,18,9,5,4,3,0,0,2.6,3.3,2.75
1213,9,2028-10-12,Newcastle,West Brom,2,1,H,1.5,1.875,1.625,1.25,1.0,1.5,1.5,1.25,1,0,H,0.0,0.5,0.25,0.25,0.25,0.0,0.4514423076923077,0.5149572649572649,C Foy,10,8,6,4,13,7,6,4,3,2,0,0,2,3.5,3.75
1213,9,2028-10-12,Southampton,Tottenham,1,2,A,1.875,3.875,2.25,1.75,2.0,2.5,2.25,1.75,0,2,A,0.25,0.25,0.25,0.0,0.25,0.25,0.3521270396270396,0.6270531400966184,L Mason,11,11,6,4,14,8,2,3,0,3,0,0,4.2,3.75,1.83
1213,9,2003-11-12,Fulham,Everton,2,2,D,2.5,1.75,2.625,1.5,1.5,1.25,2.25,1.0,1,0,H,0.0,0.0,0.25,0.25,0.0,0.0,0.5015756302521008,0.5625612745098039,N Swarbrick,8,26,5,15,16,9,5,9,3,1,0,0,2.75,3.4,2.5
1213,10,2003-11-12,Man United,Arsenal,2,1,H,3.5555555555555554,1.7777777777777777,2.0,1.0,3.0,1.75,1.25,1.0,1,0,H,0.5,0.0,0.0,0.25,0.25,0.25,0.5913461538461539,0.5298534798534799,M Dean,11,7,7,3,13,13,6,1,5,3,0,1,1.7,3.8,5.0
1213,10,2003-11-12,Norwich,Stoke,1,0,H,1.0,2.6666666666666665,1.1111111111111112,1.4444444444444444,1.25,2.5,1.0,1.25,1,0,H,0.25,0.0,0.25,0.25,0.25,0.25,0.5321428571428571,0.7142482517482517,A Marriner,12,8,8,3,11,13,9,1,1,5,0,0,2.6,3.3,2.75
1213,10,2003-11-12,Sunderland,Aston Villa,0,1,A,0.7777777777777778,1.3333333333333333,0.8888888888888888,2.3333333333333335,0.25,1.0,0.5,1.25,0,0,D,0.25,0.0,0.25,0.0,0.25,0.0,0.40625,0.5511956975772765,M Jones,11,9,1,6,10,17,6,7,2,3,0,0,2.1,3.3,3.6
1213,10,2003-11-12,Swansea,Chelsea,1,1,D,1.5555555555555556,1.7777777777777777,3.0,1.3333333333333333,1.0,1.5,3.25,1.75,0,0,D,0.25,0.5,0.25,0.0,0.25,0.25,0.4516666666666667,0.775372421695951,K Friend,9,11,7,7,12,9,8,6,4,1,0,0,4.5,3.6,1.8
1213,10,2003-11-12,Tottenham,Wigan,0,1,A,2.4444444444444446,1.7777777777777777,1.2222222222222223,2.111111111111111,2.25,1.75,1.25,1.5,0,0,D,0.0,0.25,0.25,0.5,0.5,0.0,0.5235177865612648,0.6099264705882352,M Atkinson,13,7,10,4,10,11,9,3,1,1,0,0,1.5,4.33,6.5
1213,10,2003-11-12,West Ham,Man City,0,0,D,1.7777777777777777,1.5555555555555556,2.4444444444444446,1.2222222222222223,2.0,1.75,2.0,0.5,0,0,D,0.0,0.25,0.25,0.25,0.0,0.0,0.6597572362278245,0.5764652014652014,H Webb,6,18,1,8,11,12,3,7,3,0,0,0,5,3.8,1.7
1213,10,2004-11-12,Liverpool,Newcastle,1,1,D,2.111111111111111,2.0,1.5555555555555556,1.7777777777777777,2.0,1.0,1.25,1.75,0,1,A,0.5,0.0,0.0,0.25,0.5,0.25,0.4735960144927536,0.47644230769230766,A Taylor,20,10,12,3,10,13,14,3,0,1,0,1,1.57,4.0,6.0
1213,10,2004-11-12,QPR,Reading,1,1,D,1.1111111111111112,2.6666666666666665,1.4444444444444444,2.3333333333333335,1.0,1.75,1.25,1.5,0,1,A,0.25,0.5,0.25,0.0,0.5,0.25,0.5831043956043955,0.49375,M Oliver,23,18,12,8,11,15,8,8,0,2,0,0,1.8,3.6,4.5
1213,10,2005-11-12,West Brom,Southampton,2,0,H,1.6666666666666667,1.5555555555555556,1.7777777777777777,3.6666666666666665,1.5,1.75,1.25,2.75,1,0,H,0.25,0.5,0.25,0.25,0.5,0.5,0.5288461538461539,0.40515734265734266,M Halsey,16,9,6,5,6,12,8,6,1,0,0,0,1.73,3.75,4.75
1213,10,2010-11-12,Arsenal,Fulham,3,3,D,2.2222222222222223,1.4444444444444444,3.111111111111111,2.4444444444444446,1.25,1.0,2.0,1.75,2,2,D,0.0,0.25,0.25,0.0,0.0,0.25,0.5477106227106227,0.4881827731092437,P Dowd,15,9,9,5,12,10,8,6,1,2,0,0,1.53,4.2,6.0
1213,11,2010-11-12,Aston Villa,Man United,2,3,A,1.0,2.1,3.4,1.7,0.5,1.0,3.0,1.25,1,0,H,0.25,0.25,0.0,0.25,0.0,0.0,0.6125992063492063,0.6171037296037296,K Friend,10,16,7,7,12,7,5,6,1,1,0,0,7,4.5,1.44
1213,11,2010-11-12,Everton,Sunderland,2,1,H,2.7,1.8,0.7,1.3,1.75,1.75,0.25,0.5,0,1,A,0.0,0.0,0.25,0.25,0.25,0.0,0.5337528280542986,0.24147727272727273,L Mason,16,6,10,4,14,14,6,2,1,3,0,0,1.44,4.2,8.0
1213,11,2010-11-12,Reading,Norwich,0,0,D,1.5,2.3,1.0,2.4,1.0,1.25,1.25,1.5,0,0,D,0.0,0.25,0.25,0.25,0.0,0.0,0.4173611111111111,0.555952380952381,C Foy,7,10,3,3,9,16,10,3,0,1,0,0,2.25,3.4,3.2
