season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1112,5,2018-09-11,Man United,Chelsea,3,1,H,,,,,,,,,3,0,H,,,,,,,,,P Dowd,12,20,7,9,11,12,4,10,2,3,0,0,1.83,3.5,4.5
1112,5,2018-09-11,Sunderland,Stoke,4,0,H,,,,,,,,,3,0,H,,,,,,,,,K Friend,8,9,7,5,15,12,6,5,1,2,0,0,2.4,3.2,3.1
1112,5,2018-09-11,Tottenham,Liverpool,4,0,H,,,,,,,,,1,0,H,,,,,,,,,M Jones,24,5,16,2,10,9,4,1,1,4,0,2,2.63,3.4,2.63
1112,5,2024-09-11,Arsenal,Bolton,3,0,H,,,,,,,,,0,0,D,,,,,,,,,M Clattenburg,23,3,14,3,7,9,9,2,0,1,0,1,1.44,4.5,7
1112,6,2024-09-11,Chelsea,Swansea,4,1,H,1.6,1.2,0.6,1.0,1.6,1.2,0.6,1.0,2,0,H,0.4,0.0,0.4,0.2,0.0,0.2,0.5090909090909091,0.5478571428571428,M Dean,15,5,7,4,15,11,1,6,3,3,1,0,1.2,6.5,15
1112,6,2024-09-11,Liverpool,Wolves,2,1,H,1.2,1.4,0.8,1.2,1.2,1.4,0.8,1.2,2,0,H,0.2,0.2,0.4,0.2,0.0,0.2,0.4916865487453722,0.4895324283559578,K Friend,14,11,6,6,15,6,7,2,3,4,0,0,1.36,4.5,10
1112,6,2024-09-11,Man City,Everton,2,0,H,3.4,1.0,1.2,0.8,3.4,1.0,1.2,0.8,0,0,D,0.6,0.2,0.0,0.0,0.2,0.2,0.5703058521472844,0.4241830065359477,H Webb,18,7,8,3,9,13,7,5,1,5,0,0,1.44,4.33,7.5
1112,6,2024-09-11,Newcastle,Blackburn,3,1,H,0.8,0.4,1.4,2.0,0.8,0.4,1.4,2.0,2,1,H,0.0,0.0,0.2,0.0,0.0,0.4,0.5372710622710624,0.5057142857142857,M Atkinson,19,4,8,1,6,16,4,2,0,4,0,1,1.83,3.5,4.5
1112,6,2024-09-11,Stoke,Man United,1,1,D,0.6,1.0,4.2,0.8,0.6,1.0,4.2,0.8,0,1,A,0.2,0.0,0.4,0.6,0.0,0.0,0.37301587301587297,0.6215928515928517,P Walton,14,13,8,9,10,3,8,8,1,0,0,0,6.5,4,1.53
1112,6,2024-09-11,West Brom,Fulham,0,0,D,0.6,1.6,0.8,1.4,0.6,1.6,0.8,1.4,0,0,D,0.2,0.2,0.2,0.0,0.0,0.4,0.5867673992673993,0.6311813186813187,S Attwell,8,18,5,9,6,14,1,1,0,3,0,0,2.3,3.25,3.25
1112,6,2024-09-11,Wigan,Tottenham,1,2,A,0.8,2.2,1.4,1.6,0.6,1.6,1.4,1.6,0,2,A,0.2,0.2,0.2,0.2,0.0,0.2,0.5624175824175824,0.5160784313725489,J Moss,5,14,4,7,13,6,1,9,3,1,1,0,4.0,3.5,1.91
1112,6,2025-09-11,QPR,Aston Villa,1,1,D,0.8,1.2,1.6,0.8,0.8,1.2,1.6,0.8,0,0,D,0.4,0.0,0.4,0.2,0.2,0.2,0.5650341918143775,0.45071428571428573,M Oliver,17,8,9,4,14,19,11,8,1,6,1,0,2.3,3.25,3.2
1112,6,2026-09-11,Norwich,Sunderland,2,1,H,1.0,1.4,1.2,0.8,1.0,1.4,1.2,0.8,1,0,H,0.2,0.2,0.4,0.2,0.0,0.4,0.4847753553635906,0.5549999999999999,C Foy,11,12,8,6,3,7,7,4,2,1,0,0,2.5,3.4,2.8
1112,6,2001-10-11,Aston Villa,Wigan,2,0,H,1.2,0.8,0.8,1.4,1.2,0.8,0.8,1.4,1,0,H,0.2,0.2,0.2,0.2,0.0,0.2,0.35428571428571426,0.556068376068376,M Clattenburg,16,14,10,9,12,6,5,10,0,1,0,0,1.62,3.75,6
1112,7,2001-10-11,Blackburn,Man City,0,4,A,1.5,2.6666666666666665,3.1666666666666665,0.8333333333333334,1.4,2.2,3.0,1.0,0,0,D,0.0,0.2,0.2,0.4,0.2,0.0,0.4557142857142857,0.5130408948823272,P Dowd,5,19,4,12,9,14,4,5,1,1,0,0,6.5,3.75,1.57
1112,7,2001-10-11,Everton,Liverpool,0,2,A,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.2,1.0,1.4,1.4,0,0,D,0.2,0.4,0.2,0.2,0.2,0.4,0.4098972922502334,0.5046735617323852,M Atkinson,12,15,4,9,15,9,5,9,1,1,1,0,3.1,3.2,2.4
1112,7,2001-10-11,Man United,Norwich,2,0,H,3.8333333333333335,1.0,1.1666666666666667,1.3333333333333333,4.0,0.8,1.2,1.4,0,0,D,0.6,0.2,0.0,0.4,0.0,0.4,0.6691452991452991,0.5840760546642899,S Attwell,17,13,9,6,9,6,10,3,1,0,0,0,1.17,7,17
1112,7,2001-10-11,Sunderland,West Brom,2,2,D,1.3333333333333333,1.3333333333333333,0.5,1.3333333333333333,1.2,1.0,0.4,1.2,2,2,D,0.2,0.2,0.6,0.2,0.2,0.0,0.575,0.597481684981685,L Mason,12,7,7,3,9,13,7,4,2,0,0,0,2.25,3.4,3.2
1112,7,2001-10-11,Wolves,Newcastle,1,2,A,1.0,1.6666666666666667,1.1666666666666667,0.5,0.6,1.4,1.4,0.6,0,2,A,0.2,0.2,0.4,0.2,0.0,0.2,0.5370848759084053,0.5881482552535184,M Halsey,25,10,12,6,7,10,10,5,1,2,0,0,2.5,3.25,2.88
1112,7,2002-10-11,Bolton,Chelsea,1,5,A,1.3333333333333333,2.6666666666666665,2.0,1.1666666666666667,1.6,3.2,2.4,1.4,0,4,A,0.2,0.0,0.8,0.6,0.0,0.2,0.8853113553113552,0.4924242424242424,P Walton,14,21,10,14,10,11,4,5,1,2,0,0,6.5,4,1.53
1112,7,2002-10-11,Fulham,QPR,6,0,H,0.6666666666666666,1.1666666666666667,0.8333333333333334,1.1666666666666667,0.8,1.4,1.0,0.6,3,0,H,0.2,0.0,0.4,0.2,0.0,0.4,0.5927197802197802,0.5632242370632463,A Marriner,19,17,13,10,10,7,4,4,2,3,0,0,2.0,3.3,4
1112,7,2002-10-11,Swansea,Stoke,2,0,H,0.8333333333333334,2.1666666666666665,0.6666666666666666,1.0,0.8,1.0,0.8,1.2,1,0,H,0.2,0.2,0.4,0.0,0.0,0.4,0.582857142857143,0.3873015873015873,M Jones,9,11,5,6,14,18,6,5,3,5,0,0,2.63,3.25,2.75
1112,7,2002-10-11,Tottenham,Arsenal,2,1,H,1.8333333333333333,1.6666666666666667,1.5,2.3333333333333335,1.8,1.2,1.8,2.8,1,0,H,0.2,0.0,0.2,0.2,0.2,0.2,0.49607843137254903,0.6896923468090516,M Dean,16,13,8,7,11,8,9,7,2,1,0,0,2.1,3.4,3.5
1112,7,2015-10-11,Chelsea,Everton,3,1,H,3.6666666666666665,1.5,1.0,1.6666666666666667,3.0,1.4,1.0,1.4,2,0,H,0.6,0.0,0.2,0.0,0.2,0.0,0.5166666666666666,0.3876750700280112,M Jones,7,9,5,5,13,11,2,2,2,2,0,0,1.36,4.5,10
1112,8,2015-10-11,Liverpool,Man United,1,1,D,1.7142857142857142,1.1428571428571428,3.5714285714285716,0.8571428571428571,1.4,1.4,3.8,0.8,0,0,D,0.4,0.2,0.2,0.4,0.2,0.0,0.5015966386554622,0.61947209653092,A Marriner,14,10,8,3,8,11,8,3,1,3,0,0,3.0,3.3,2.4
1112,8,2015-10-11,Man City,Aston Villa,4,1,H,3.857142857142857,0.7142857142857143,1.4285714285714286,0.8571428571428571,3.2,0.6,1.2,0.8,1,0,H,0.4,0.2,0.0,0.4,0.2,0.2,0.5334743314148348,0.4173809523809524,A Taylor,15,8,10,6,10,6,5,1,1,1,0,0,1.33,5,10
1112,8,2015-10-11,Norwich,Swansea,3,1,H,1.0,1.7142857142857142,1.0,1.8571428571428572,1.0,1.6,1.2,1.0,2,1,H,0.6,0.2,0.2,0.2,0.2,0.4,0.5208281914164268,0.593968253968254,J Moss,15,12,8,4,6,5,4,4,0,1,0,0,2.2,3.3,3.4
1112,8,2015-10-11,QPR,Blackburn,1,1,D,0.7142857142857143,2.7142857142857144,1.2857142857142858,2.857142857142857,0.8,1.8,1.2,2.4,1,1,D,0.2,0.2,0.4,0.0,0.4,0.2,0.5308712958867757,0.4957142857142857,M Clattenburg,12,10,6,9,10,13,5,7,3,2,0,0,1.83,3.5,4.5
1112,8,2015-10-11,Stoke,Fulham,2,0,H,0.5714285714285714,1.4285714285714286,1.4285714285714286,1.0,0.6,1.4,2.0,1.0,0,0,D,0.0,0.2,0.4,0.4,0.0,0.4,0.42972582972582973,0.6295618854829381,M Atkinson,14,4,6,1,14,15,5,2,4,4,0,0,2.2,3.2,3.5
1112,8,2015-10-11,Wigan,Bolton,1,3,A,0.7142857142857143,1.8571428571428572,1.2857142857142858,3.0,0.8,2.0,1.0,4.2,1,2,A,0.2,0.4,0.4,0.2,0.2,0.6,0.6424175824175824,0.9204761904761904,M Dean,13,14,9,11,16,14,5,4,4,4,0,0,2.3,3.3,3.2
1112,8,2016-10-11,Arsenal,Sunderland,2,1,H,1.5714285714285714,2.5714285714285716,1.4285714285714286,1.4285714285714286,2.0,3.2,1.6,1.2,1,1,D,0.2,0.4,0.2,0.2,0.2,0.4,0.7084957656124703,0.625,H Webb,20,8,11,4,9,19,9,2,3,3,0,0,1.44,4.33,7.5
1112,8,2016-10-11,Newcastle,Tottenham,2,2,D,1.5714285714285714,0.7142857142857143,1.8571428571428572,1.5714285714285714,1.6,0.8,2.0,0.4,0,1,A,0.0,0.0,0.2,0.2,0.0,0.2,0.5414815885868518,0.46274509803921565,L Probert,12,11,7,8,11,15,5,2,1,2,0,0,3.0,3.3,2.4
1112,8,2016-10-11,West Brom,Wolves,2,0,H,1.0,1.7142857142857142,1.0,1.7142857142857142,0.6,1.2,0.4,1.8,1,0,H,0.2,0.2,0.0,0.0,0.2,0.4,0.5498626373626373,0.5507319347319347,C Foy,17,13,11,10,14,12,2,11,0,1,0,0,2.0,3.3,4
1112,8,2022-10-11,Aston Villa,West Brom,1,2,A,1.7142857142857142,2.0,1.2857142857142858,1.7142857142857142,1.4,1.6,1.0,1.0,1,1,D,0.4,0.2,0.2,0.4,0.0,0.0,0.5007142857142857,0.5917744020685196,P Dowd,3,8,0,5,11,8,3,8,2,3,1,0,2.0,3.3,4
1112,9,2022-10-11,Bolton,Sunderland,0,2,A,1.875,2.875,1.5,1.75,1.2,3.8,1.8,1.6,0,0,D,0.0,0.2,0.6,0.2,0.4,0.4,0.9442857142857143,0.5916666666666667,M Jones,15,18,8,10,15,14,2,11,0,3,0,0,2.2,3.2,3.5
1112,9,2022-10-11,Liverpool,Norwich,1,1,D,1.625,1.125,1.25,1.625,1.0,1.4,1.4,1.2,1,0,H,0.4,0.2,0.0,0.6,0.0,0.0,0.51,0.49416152474976005,P Walton,25,12,15,10,6,8,10,3,0,1,0,0,1.29,5.5,11
1112,9,2022-10-11,Newcastle,Wigan,1,0,H,1.625,0.875,0.75,2.0,1.6,1.0,0.6,2.6,0,0,D,0.0,0.0,0.4,0.2,0.6,0.6,0.51968671679198,0.6270329670329671,N Swarbrick,13,12,10,5,7,22,7,3,3,2,0,0,1.57,3.8,6.5
1112,9,2022-10-11,Wolves,Swansea,2,2,D,0.875,2.0,1.125,2.375,0.4,2.2,1.4,1.4,0,2,A,0.0,0.4,0.6,0.2,0.4,0.6,0.5712447552447552,0.5606349206349207,M Oliver,20,16,13,14,14,11,8,13,2,0,0,0,2.0,3.4,3.8
1112,9,2023-10-11,Arsenal,Stoke,3,1,H,1.625,2.375,0.75,1.25,2.4,3.0,0.8,1.4,1,1,D,0.2,0.4,0.2,0.0,0.2,0.4,0.6984957656124704,0.4868686868686868,L Mason,9,5,5,2,9,13,10,1,0,2,0,0,1.53,4,6.5
1112,9,2023-10-11,Blackburn,Tottenham,1,2,A,1.375,2.75,2.125,1.875,1.4,2.4,2.0,0.8,1,1,D,0.2,0.2,0.0,0.2,0.2,0.2,0.59,0.4787878787878787,S Attwell,19,9,8,7,19,7,8,5,4,1,0,0,4.0,3.5,1.91
1112,9,2023-10-11,Fulham,Everton,1,3,A,1.25,1.375,1.0,2.0,1.8,1.0,0.8,1.6,0,1,A,0.6,0.2,0.2,0.0,0.4,0.2,0.5670618854829381,0.3811391223155929,L Probert,15,11,8,7,12,8,5,1,3,1,0,0,2.25,3.25,3.3
1112,9,2023-10-11,Man United,Man City,1,6,A,3.375,1.0,3.875,0.75,2.4,0.6,3.0,0.6,0,1,A,0.4,0.2,0.0,0.6,0.0,0.0,0.55947209653092,0.5577167556572591,M Clattenburg,12,19,8,12,15,11,7,4,4,4,1,0,2.0,3.4,3.8
1112,9,2023-10-11,QPR,Chelsea,1,0,H,0.75,2.5,3.125,1.25,1.0,1.6,3.0,1.4,1,0,H,0.2,0.0,0.2,0.6,0.0,0.0,0.5361344537815127,0.5595238095238095,C Foy,8,14,3,7,17,17,0,6,2,7,0,2,9.5,5,1.33
1112,9,2029-10-11,Chelsea,Arsenal,3,5,A,3.125,1.5,2.0,2.5,2.6,1.4,2.8,3.2,2,1,H,0.4,0.2,0.2,0.0,0.2,0.0,0.5595238095238095,0.7207179878346925,A Marriner,12,13,10,8,7,18,3,2,2,3,0,0,1.62,4,5.5
1112,10,2029-10-11,Everton,Man United,0,1,A,1.5555555555555556,2.0,3.111111111111111,1.5555555555555556,0.8,1.6,1.6,1.8,0,1,A,0.0,0.2,0.2,0.2,0.4,0.2,0.39076479076479076,0.5543438914027148,M Halsey,18,7,11,6,12,8,4,1,3,0,0,0,4.5,3.6,1.8
1112,10,2029-10-11,Man City,Wolves,3,1,H,4.777777777777778,0.8888888888888888,1.0,2.0,3.6,0.8,0.8,2.2,0,0,D,0.4,0.0,0.0,0.0,0.2,0.6,0.5970760233918128,0.5812447552447553,S Attwell,18,9,9,2,17,5,5,4,2,1,1,0,1.17,7,19
1112,10,2029-10-11,Norwich,Blackburn,3,3,D,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.6,1.2,1.4,2.6,0,1,A,0.4,0.0,0.2,0.2,0.4,0.0,0.602004662004662,0.5742105263157895,A Taylor,13,12,6,7,9,10,6,2,2,1,0,0,1.91,3.6,4
1112,10,2029-10-11,Sunderland,Aston Villa,2,2,D,1.7777777777777777,1.5555555555555556,1.4444444444444444,1.7777777777777777,2.0,1.2,1.2,1.6,1,1,D,0.2,0.2,0.2,0.4,0.4,0.2,0.6027777777777779,0.41500000000000004,C Foy,13,10,8,5,7,13,5,6,1,3,0,0,2.1,3.3,3.6
1112,10,2029-10-11,Swansea,Bolton,3,1,H,1.4444444444444444,2.5555555555555554,1.6666666666666667,2.7777777777777777,1.8,1.8,1.0,3.6,0,0,D,0.2,0.4,0.4,0.0,0.4,0.4,0.6556349206349206,0.9366666666666668,M Clattenburg,20,8,12,3,9,14,10,2,3,4,0,1,2.1,3.3,3.6
1112,10,2029-10-11,West Brom,Liverpool,0,2,A,1.4444444444444444,2.2222222222222223,1.5555555555555556,1.1111111111111112,1.2,1.2,1.2,1.4,0,2,A,0.4,0.2,0.2,0.4,0.2,0.0,0.554014939309057,0.5199999999999999,L Mason,10,17,6,7,12,9,3,10,1,0,0,0,4.0,3.3,2
1112,10,2029-10-11,Wigan,Fulham,0,2,A,0.6666666666666666,2.0,1.2222222222222223,1.5555555555555556,0.6,2.2,1.8,1.4,0,1,A,0.2,0.4,0.4,0.4,0.2,0.4,0.5992551892551893,0.5506516290726816,M Jones,18,7,9,5,17,14,9,0,2,5,0,0,2.88,3.25,2.5
1112,10,1930-10-11,Tottenham,QPR,3,1,H,2.3333333333333335,1.8888888888888888,0.7777777777777778,2.2222222222222223,1.6,1.0,1.2,1.6,2,0,H,0.4,0.2,0.2,0.2,0.0,0.2,0.501010101010101,0.5397058823529413,H Webb,22,12,13,8,12,14,4,8,0,0,0,0,1.36,4.75,9
1112,10,1931-10-11,Stoke,Newcastle,1,3,A,0.8888888888888888,1.7777777777777777,1.5555555555555556,0.7777777777777778,0.8,2.0,1.8,1.0,0,2,A,0.2,0.4,0.2,0.0,0.0,0.2,0.5002020202020201,0.5985328706381339,M Dean,10,6,4,2,8,14,8,2,0,1,0,0,2.1,3.2,3.8
1112,10,2005-11-11,Arsenal,West Brom,3,0,H,2.888888888888889,2.888888888888889,1.4444444444444444,1.5555555555555556,3.4,2.2,1.2,1.2,2,0,H,0.0,0.2,0.2,0.6,0.0,0.0,0.7069528056484577,0.5882029734970912,M Oliver,12,9,7,4,12,12,4,1,0,0,0,0,1.4,4.5,8.5
1112,11,2005-11-11,Aston Villa,Norwich,3,2,H,1.7,2.0,1.5,1.8,1.4,1.8,1.8,1.6,1,1,D,0.6,0.2,0.0,0.2,0.0,0.4,0.475,0.6034032634032634,K Friend,12,9,6,7,11,9,6,6,1,5,0,0,1.83,3.5,4.5
1112,11,2005-11-11,Blackburn,Chelsea,0,1,A,1.8,3.0,2.8,1.7,1.2,2.6,3.0,1.8,0,0,D,0.2,0.4,0.0,0.2,0.4,0.2,0.5908771929824562,0.6361904761904762,M Dean,13,12,8,8,12,10,5,8,4,2,0,0,7.5,4.33,1.44
1112,11,2005-11-11,Liverpool,Swansea,0,0,D,1.8,1.0,1.6,2.4,1.6,0.6,1.8,2.0,0,0,D,0.4,0.2,0.0,0.2,0.2,0.2,0.5223529411764705,0.6327777777777779,P Dowd,18,9,10,3,13,5,11,4,2,1,0,0,1.29,5.5,10
1112,11,2005-11-11,Man United,Sunderland,1,0,H,3.0,1.4,1.8,1.6,1.2,1.6,1.6,1.6,1,0,H,0.2,0.4,0.2,0.2,0.0,0.0,0.6091057961646198,0.5508547008547009,L Mason,15,9,9,3,6,14,6,2,0,2,0,0,1.25,5.5,13
1112,11,2005-11-11,Newcastle,Everton,2,1,H,2.0,0.9,1.4,1.9,2.2,1.0,0.8,1.4,2,1,H,0.0,0.0,0.2,0.0,0.2,0.2,0.5413900134952767,0.42727272727272725,A Marriner,10,14,6,6,12,15,5,3,2,3,0,0,2.25,3.25,3.3
1112,11,2005-11-11,QPR,Man City,2,3,A,0.9,2.6,4.6,0.9,0.8,2.2,3.8,0.6,1,1,D,0.2,0.2,0.2,0.2,0.0,0.0,0.5318627450980392,0.5748538011695906,M Atkinson,18,16,9,8,5,14,3,1,1,1,0,0,10.0,5,1.33
1112,11,2006-11-11,Bolton,Stoke,5,0,H,1.7,3.1,0.9,1.9,1.2,3.2,1.0,1.8,2,0,H,0.2,0.4,0.2,0.0,0.4,0.4,0.8816666666666666,0.46909090909090906,H Webb,20,9,16,6,10,9,12,4,0,1,0,0,2.4,3.3,3
