season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1415,4,2013-09-14,Stoke,Leicester,0,1,A,,,,,,,,,0,0,D,,,,,,,,,M Oliver,24,8,4,1,8,15,13,3,3,0,0,0,2.1,3.4,4
1415,4,2013-09-14,Sunderland,Tottenham,2,2,D,,,,,,,,,1,1,D,,,,,,,,,C Pawson,6,15,1,6,10,13,5,5,5,1,0,0,3.6,3.5,2.15
1415,4,2013-09-14,West Brom,Everton,0,2,A,,,,,,,,,0,1,A,,,,,,,,,A Taylor,11,11,1,4,12,8,9,1,2,3,0,0,3.5,3.5,2.2
1415,4,2014-09-14,Man United,QPR,4,0,H,,,,,,,,,3,0,H,,,,,,,,,P Dowd,19,9,9,2,11,8,3,1,1,0,0,0,1.29,6.25,12
1415,4,2015-09-14,Hull,West Ham,2,2,D,,,,,,,,,1,0,H,,,,,,,,,M Atkinson,11,16,6,4,12,7,3,10,3,1,0,0,2.15,3.4,3.75
1415,5,2020-09-14,Aston Villa,Arsenal,0,3,A,,,,,,,,,0,3,A,,,,,,,,,M Jones,6,9,2,3,11,9,5,5,1,3,0,0,4.75,3.6,1.85
1415,5,2020-09-14,Burnley,Sunderland,0,0,D,,,,,,,,,0,0,D,,,,,,,,,A Taylor,17,14,6,6,14,14,5,1,1,2,0,0,2.5,3.3,3.1
1415,5,2020-09-14,Newcastle,Hull,2,2,D,,,,,,,,,0,0,D,,,,,,,,,N Swarbrick,25,10,7,3,11,11,4,2,4,2,0,0,2.2,3.3,3.75
1415,5,2020-09-14,QPR,Stoke,2,2,D,,,,,,,,,1,1,D,,,,,,,,,M Atkinson,21,8,5,4,6,15,10,1,2,4,0,0,2.8,3.25,2.8
1415,5,2020-09-14,Swansea,Southampton,0,1,A,,,,,,,,,0,0,D,,,,,,,,,J Moss,5,11,2,4,11,15,2,4,0,4,1,0,2.5,3.3,3.1
1415,5,2020-09-14,West Ham,Liverpool,3,1,H,,,,,,,,,2,1,H,,,,,,,,,C Pawson,13,11,7,5,16,11,7,5,4,1,0,0,4.5,3.8,1.85
1415,5,2021-09-14,Everton,Crystal Palace,2,3,A,,,,,,,,,1,1,D,,,,,,,,,M Oliver,17,10,6,3,8,13,7,1,2,2,0,0,1.4,5.0,9
1415,5,2021-09-14,Leicester,Man United,5,3,H,,,,,,,,,1,2,A,,,,,,,,,M Clattenburg,15,16,5,5,11,9,2,4,1,1,0,1,5.5,4.2,1.67
1415,5,2021-09-14,Man City,Chelsea,1,1,D,,,,,,,,,0,0,D,,,,,,,,,M Dean,16,6,4,2,16,12,14,2,3,4,1,0,2.38,3.5,3.1
1415,5,2021-09-14,Tottenham,West Brom,0,1,A,,,,,,,,,0,0,D,,,,,,,,,K Friend,7,10,1,4,12,7,9,7,2,2,0,0,1.53,4.33,7
1415,6,2027-09-14,Arsenal,Tottenham,1,1,D,2.0,1.2,1.4,1.2,2.0,1.2,1.4,1.2,0,0,D,0.2,0.0,0.4,0.2,0.0,0.2,0.3285347985347985,0.2726984126984127,M Oliver,16,6,6,4,7,16,15,5,3,6,0,0,1.75,3.9,5
1415,6,2027-09-14,Chelsea,Aston Villa,3,0,H,3.2,1.4,0.8,0.8,3.2,1.4,0.8,0.8,1,0,H,0.4,0.0,0.0,0.4,0.0,0.2,0.39068849413677,0.23653679653679652,P Dowd,17,7,8,1,11,9,9,2,2,2,0,0,1.22,7.0,16
1415,6,2027-09-14,Crystal Palace,Leicester,2,0,H,1.6,2.0,1.8,1.6,1.6,2.0,1.8,1.6,0,0,D,0.0,0.0,0.2,0.0,0.0,0.4,0.4084126984126984,0.3462121212121212,K Stroud,16,7,6,1,14,9,6,6,0,2,0,0,2.63,3.4,2.88
1415,6,2027-09-14,Hull,Man City,2,4,A,1.4,1.4,1.6,1.0,1.4,1.4,1.6,1.0,2,2,D,0.0,0.4,0.2,0.4,0.2,0.0,0.3529292929292929,0.3474786324786325,A Taylor,10,20,5,6,10,6,3,8,0,2,0,0,6.5,4.2,1.57
1415,6,2027-09-14,Liverpool,Everton,1,1,D,1.4,1.6,2.2,2.6,1.4,1.6,2.2,2.6,0,0,D,0.4,0.0,0.6,0.2,0.4,0.2,0.3340166369578135,0.32182229535170714,M Atkinson,24,11,8,5,8,9,8,2,2,1,0,0,1.91,3.75,4.33
1415,6,2027-09-14,Man United,West Ham,2,1,H,1.8,1.6,1.8,1.6,1.8,1.6,1.8,1.6,2,1,H,0.2,0.2,0.2,0.4,0.0,0.2,0.34580827067669173,0.3962543991955757,L Mason,8,13,3,4,10,12,7,10,1,3,1,0,1.4,5.5,8
1415,6,2027-09-14,Southampton,QPR,2,1,H,1.8,0.6,0.6,2.2,1.8,0.6,0.6,2.2,0,0,D,0.2,0.0,0.2,0.2,0.0,0.4,0.45161616161616164,0.23299916457811193,M Clattenburg,19,10,9,2,12,11,6,3,2,1,0,0,1.44,4.6,8.5
1415,6,2027-09-14,Sunderland,Swansea,0,0,D,1.0,1.2,1.6,1.2,1.0,1.2,1.6,1.2,0,0,D,0.0,0.0,0.2,0.6,0.0,0.0,0.30573593073593075,0.48303030303030303,C Foy,15,7,3,1,13,15,10,1,2,1,0,1,2.9,3.3,2.63
1415,6,2028-09-14,West Brom,Burnley,4,0,H,0.6,1.4,0.2,0.8,0.6,1.4,0.2,0.8,2,0,H,0.0,0.0,0.4,0.0,0.0,0.4,0.2731818181818182,0.25291146761734995,J Moss,20,10,6,2,7,9,10,2,1,2,0,0,2.0,3.5,4.2
1415,6,2029-09-14,Stoke,Newcastle,1,0,H,0.8,1.0,1.0,2.2,0.8,1.0,1.0,2.2,1,0,H,0.0,0.0,0.2,0.0,0.0,0.4,0.2553884711779449,0.26206060606060605,C Pawson,12,16,3,1,20,15,2,10,1,2,0,0,2.15,3.4,3.8
1415,7,2004-10-14,Aston Villa,Man City,0,2,A,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.5,0.6,1.4,2.0,1.4,0,0,D,0.4,0.2,0.4,0.4,0.2,0.0,0.20796536796536796,0.3305555555555556,C Foy,6,27,1,7,4,6,0,7,0,1,0,0,7.5,4.5,1.5
1415,7,2004-10-14,Hull,Crystal Palace,2,0,H,1.5,1.8333333333333333,1.6666666666666667,1.6666666666666667,1.6,2.2,1.8,1.6,0,0,D,0.0,0.4,0.2,0.0,0.0,0.2,0.3802020202020202,0.38341269841269837,M Dean,15,11,2,2,6,14,6,7,1,2,0,0,2.1,3.5,3.8
1415,7,2004-10-14,Leicester,Burnley,2,2,D,1.5,2.0,0.16666666666666666,2.0,1.4,1.6,0.0,1.0,2,1,H,0.2,0.2,0.4,0.0,0.2,0.4,0.3202380952380952,0.2484670231729055,P Dowd,15,10,6,4,16,12,9,3,2,2,0,0,1.8,3.75,5
1415,7,2004-10-14,Liverpool,West Brom,2,1,H,1.3333333333333333,1.5,1.1666666666666667,1.1666666666666667,1.2,1.6,1.0,1.0,1,0,H,0.2,0.0,0.6,0.2,0.0,0.4,0.31734997029114675,0.2331818181818182,M Oliver,19,8,7,4,12,15,5,5,2,2,0,0,1.44,5.0,7.5
1415,7,2004-10-14,Sunderland,Stoke,3,1,H,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6,0.8,1.0,0.8,2,1,H,0.0,0.0,0.0,0.2,0.0,0.2,0.28859307359307357,0.27205513784461155,N Swarbrick,8,11,3,5,10,17,7,4,3,4,0,0,2.55,3.25,3.1
1415,7,2004-10-14,Swansea,Newcastle,2,2,D,1.3333333333333333,1.0,0.8333333333333334,2.1666666666666665,1.2,1.0,1.0,2.0,1,1,D,0.6,0.0,0.0,0.0,0.2,0.4,0.3516017316017316,0.27456060606060606,L Mason,11,9,5,4,11,15,3,1,1,3,0,0,1.91,3.7,4.33
1415,7,2005-10-14,Chelsea,Arsenal,2,0,H,3.1666666666666665,1.1666666666666667,1.8333333333333333,1.1666666666666667,3.2,1.2,1.8,1.2,1,0,H,0.6,0.0,0.0,0.2,0.0,0.4,0.43026068665013895,0.3178205128205128,M Atkinson,5,10,3,0,14,10,2,2,4,3,0,0,1.67,4.2,5.25
1415,7,2005-10-14,Man United,Everton,2,1,H,1.8333333333333333,1.5,2.1666666666666665,2.5,2.0,1.4,2.0,2.4,1,0,H,0.4,0.2,0.2,0.4,0.2,0.2,0.3493796992481203,0.36657754010695187,K Friend,15,10,4,6,18,11,11,6,4,3,0,0,1.67,4.2,5.25
1415,7,2005-10-14,Tottenham,Southampton,1,0,H,1.5,1.3333333333333333,1.8333333333333333,0.6666666666666666,1.4,1.4,2.0,0.4,1,0,H,0.2,0.0,0.2,0.2,0.0,0.0,0.326031746031746,0.44635300372142483,M Jones,9,7,4,3,15,9,10,5,2,1,0,0,2.2,3.5,3.5
1415,7,2005-10-14,West Ham,QPR,2,0,H,1.8333333333333333,2.0,0.8333333333333334,2.5,2.0,1.8,0.8,2.4,1,0,H,0.2,0.2,0.4,0.4,0.2,0.2,0.41334841628959273,0.20984126984126986,A Taylor,11,10,3,3,10,11,7,5,2,2,0,0,1.91,3.6,4.5
1415,8,2018-10-14,Arsenal,Hull,2,2,D,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.4,1.2,1.8,2.0,1,1,D,0.2,0.2,0.2,0.0,0.4,0.0,0.27166666666666667,0.3624242424242424,R East,25,4,9,4,9,13,10,0,2,2,0,0,1.4,5.0,9
1415,8,2018-10-14,Burnley,West Ham,1,3,A,0.7142857142857143,2.2857142857142856,1.8571428571428572,1.7142857142857142,0.4,1.2,1.8,1.6,0,0,D,0.0,0.2,0.4,0.4,0.2,0.4,0.3118003565062389,0.37377622377622377,K Friend,17,22,3,6,3,10,5,7,0,1,0,0,2.8,3.4,2.7
1415,8,2018-10-14,Crystal Palace,Chelsea,1,2,A,1.4285714285714286,2.0,3.0,1.0,1.6,1.4,3.2,1.2,0,1,A,0.2,0.2,0.2,0.6,0.0,0.0,0.3308874458874459,0.4761866125760649,C Pawson,7,14,4,5,13,7,3,2,1,1,1,1,8.5,4.75,1.44
1415,8,2018-10-14,Everton,Aston Villa,3,0,H,2.142857142857143,2.7142857142857144,0.5714285714285714,1.7142857142857142,1.8,2.4,0.6,1.8,1,0,H,0.2,0.2,0.4,0.2,0.4,0.4,0.43657754010695193,0.2412987012987013,A Taylor,15,10,6,2,11,16,3,4,2,2,0,0,1.6,4.0,6.5
1415,8,2018-10-14,Man City,Tottenham,4,1,H,2.857142857142857,1.2857142857142858,1.4285714285714286,1.1428571428571428,1.8,1.2,0.8,1.4,2,1,H,0.6,0.0,0.0,0.4,0.0,0.2,0.2935185185185185,0.3593650793650794,J Moss,20,19,12,7,11,9,3,4,1,2,0,1,1.45,4.75,8
1415,8,2018-10-14,Newcastle,Leicester,1,0,H,1.2857142857142858,2.4285714285714284,1.5714285714285714,2.0,1.4,2.4,1.8,1.6,0,0,D,0.2,0.0,0.2,0.2,0.4,0.4,0.2907222222222222,0.2669047619047619,M Atkinson,19,7,6,2,13,15,10,7,0,3,0,0,2.25,3.6,3.3
1415,8,2018-10-14,Southampton,Sunderland,8,0,H,1.5714285714285714,0.8571428571428571,1.1428571428571428,1.0,2.0,0.6,1.0,0.8,3,0,H,0.2,0.2,0.2,0.2,0.0,0.0,0.4820672894357105,0.309047619047619,A Marriner,20,12,11,1,11,8,5,6,1,3,0,0,1.57,4.0,7
1415,8,2019-10-14,QPR,Liverpool,2,3,A,0.7142857142857143,2.7142857142857144,1.4285714285714286,1.4285714285714286,0.8,2.0,1.4,1.2,0,0,D,0.2,0.4,0.2,0.4,0.0,0.4,0.24761904761904763,0.336488726272008,P Dowd,15,15,6,5,10,15,7,2,2,3,0,0,6.0,4.2,1.6
1415,8,2019-10-14,Stoke,Swansea,2,1,H,1.0,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.0,1.2,1.4,1.4,1,1,D,0.2,0.2,0.4,0.6,0.0,0.0,0.3313852813852814,0.34251082251082254,M Oliver,17,13,3,5,17,7,3,5,4,1,0,0,2.5,3.3,3.1
1415,8,2020-10-14,West Brom,Man United,2,2,D,1.2857142857142858,1.5714285714285714,1.8571428571428572,1.4285714285714286,1.2,1.4,2.2,1.4,1,0,H,0.2,0.2,0.4,0.4,0.2,0.2,0.2831818181818182,0.34271303258145364,M Dean,8,22,2,7,6,8,0,11,1,2,0,0,5.0,4.0,1.75
1415,9,2025-10-14,Liverpool,Hull,0,0,D,2.0,1.75,1.875,1.875,1.4,1.6,2.0,2.0,0,0,D,0.4,0.0,0.2,0.2,0.2,0.0,0.3090377458798511,0.49575757575757573,N Swarbrick,17,6,4,3,12,17,14,1,3,2,0,0,1.44,4.75,8
1415,9,2025-10-14,Southampton,Stoke,1,0,H,2.375,0.75,1.125,1.5,3.0,0.4,1.2,1.4,1,0,H,0.4,0.2,0.2,0.2,0.2,0.4,0.5031784005468216,0.30953654188948304,J Moss,20,8,2,1,10,12,6,3,0,2,0,0,1.65,4.0,6
1415,9,2025-10-14,Sunderland,Arsenal,0,2,A,1.0,2.875,1.625,1.625,1.0,2.2,1.6,1.4,0,1,A,0.2,0.2,0.2,0.2,0.2,0.2,0.2507142857142857,0.29366666666666663,K Friend,11,15,3,5,11,9,3,3,3,3,0,0,5.5,3.8,1.73
1415,9,2025-10-14,Swansea,Leicester,2,0,H,1.5,1.5,1.375,2.0,1.0,1.8,1.6,1.6,1,0,H,0.6,0.2,0.0,0.4,0.6,0.2,0.31276723276723273,0.2573809523809524,M Jones,7,9,3,4,7,10,2,2,0,0,0,0,1.95,3.7,4.2
1415,9,2025-10-14,West Brom,Crystal Palace,2,2,D,1.375,1.625,1.375,2.0,1.6,1.2,1.2,1.2,0,2,A,0.0,0.4,0.4,0.2,0.4,0.4,0.3081818181818182,0.3285064935064935,M Clattenburg,17,8,4,6,14,8,6,3,3,1,0,0,1.91,3.6,4.5
1415,9,2025-10-14,West Ham,Man City,2,1,H,2.375,1.75,3.0,1.25,2.2,1.2,2.6,1.2,1,0,H,0.4,0.0,0.2,0.6,0.0,0.0,0.32832167832167836,0.38851851851851854,M Atkinson,12,21,4,5,12,14,4,8,2,1,0,0,6.5,4.5,1.55
1415,9,2026-10-14,Burnley,Everton,1,3,A,0.75,2.375,2.25,2.375,0.6,1.8,1.8,1.2,1,2,A,0.0,0.2,0.2,0.4,0.2,0.2,0.280427807486631,0.43422459893048126,A Marriner,14,15,3,6,12,7,5,4,4,2,0,0,4.75,3.75,1.83
1415,9,2026-10-14,Man United,Chelsea,1,1,D,2.125,1.75,3.125,1.125,2.6,1.8,2.4,0.8,0,0,D,0.2,0.2,0.2,0.4,0.0,0.0,0.3492065390749601,0.41428185067130296,P Dowd,19,9,7,4,13,14,4,7,3,5,0,1,2.88,3.6,2.5
1415,9,2026-10-14,Tottenham,Newcastle,1,2,A,1.5,2.0,1.25,2.125,1.0,1.6,1.0,1.8,1,0,H,0.4,0.2,0.4,0.2,0.0,0.2,0.4044778613199666,0.30943567251461984,A Taylor,17,8,2,2,9,12,10,2,2,4,0,0,1.75,3.9,5
1415,9,2027-10-14,QPR,Aston Villa,2,0,H,0.875,2.75,0.5,2.25,1.0,2.6,0.2,2.2,1,0,H,0.2,0.4,0.0,0.0,0.4,0.6,0.27206349206349206,0.20857142857142857,L Mason,11,15,4,6,11,14,2,4,0,2,0,0,2.38,3.25,3.4
1415,10,2001-11-14,Arsenal,Burnley,3,0,H,1.8888888888888888,1.4444444444444444,0.7777777777777778,2.4444444444444446,1.6,1.0,0.8,2.4,0,0,D,0.4,0.0,0.0,0.0,0.4,0.4,0.2803333333333333,0.2687394957983193,C Pawson,32,6,13,2,5,9,18,1,0,1,0,0,1.25,6.5,14
1415,10,2001-11-14,Chelsea,QPR,2,1,H,3.0,1.2222222222222223,1.0,2.4444444444444446,1.8,0.6,1.4,1.8,1,0,H,0.4,0.0,0.0,0.4,0.4,0.0,0.44110177404295053,0.30034632034632036,M Jones,18,7,8,1,8,12,13,2,0,0,0,0,1.17,8.5,21
1415,10,2001-11-14,Everton,Swansea,0,0,D,2.6666666666666665,2.3333333333333335,1.5555555555555556,1.3333333333333333,2.0,1.4,1.0,1.0,0,0,D,0.2,0.0,0.0,0.4,0.2,0.0,0.4414973262032086,0.36211788211788215,K Friend,17,8,3,0,10,15,11,0,2,3,0,1,1.75,3.8,5.25
1415,10,2001-11-14,Hull,Southampton,0,1,A,1.6666666666666667,1.6666666666666667,2.2222222222222223,0.6666666666666666,1.6,1.6,2.4,0.4,0,1,A,0.4,0.2,0.0,0.4,0.0,0.0,0.4866666666666667,0.3831784005468216,M Atkinson,8,10,1,3,6,9,7,4,1,0,0,0,3.8,3.6,2.05
1415,10,2001-11-14,Leicester,West Brom,0,1,A,1.2222222222222223,2.2222222222222223,1.4444444444444444,1.6666666666666667,1.4,2.0,2.0,1.2,0,0,D,0.2,0.6,0.2,0.0,0.4,0.4,0.32126984126984126,0.33705882352941174,S Attwell,14,8,5,3,5,12,8,3,0,1,0,0,2.3,3.5,3.3
1415,10,2001-11-14,Newcastle,Liverpool,1,0,H,1.5555555555555556,2.111111111111111,1.7777777777777777,1.5555555555555556,1.4,1.2,1.4,1.4,0,0,D,0.0,0.0,0.2,0.2,0.0,0.2,0.27054678362573104,0.3449854582981518,A Marriner,14,6,3,3,13,8,7,2,4,3,0,0,3.8,3.75,2
1415,10,2001-11-14,Stoke,West Ham,2,2,D,1.0,1.5555555555555556,2.3333333333333335,1.6666666666666667,1.2,1.4,2.2,1.0,1,0,H,0.0,0.4,0.4,0.6,0.0,0.2,0.30120320855614974,0.34498834498834496,C Foy,21,10,6,2,14,13,9,2,1,1,0,0,2.38,3.4,3.25
1415,10,2002-11-14,Aston Villa,Tottenham,1,2,A,0.4444444444444444,2.4444444444444446,1.4444444444444444,2.0,0.0,2.6,0.8,1.6,1,0,H,0.0,0.6,0.6,0.2,0.4,0.4,0.24857142857142858,0.3480072730846725,N Swarbrick,12,18,1,7,12,11,3,9,3,3,1,0,3.75,3.6,2.1
1415,10,2002-11-14,Man City,Man United,1,0,H,2.888888888888889,1.5555555555555556,2.0,1.6666666666666667,2.4,1.2,2.0,2.0,0,0,D,0.4,0.2,0.2,0.2,0.0,0.2,0.3294708994708995,0.32815390749601275,M Oliver,16,9,6,2,15,9,7,4,3,1,0,1,1.91,3.75,4.33
1415,10,2003-11-14,Crystal Palace,Sunderland,1,3,A,1.6666666666666667,2.2222222222222223,0.8888888888888888,2.7777777777777777,1.6,1.6,0.6,2.2,0,1,A,0.2,0.6,0.2,0.2,0.2,0.2,0.43564935064935073,0.2719264069264069,P Dowd,9,8,1,7,12,19,11,2,0,3,1,0,2.1,3.5,3.8
1415,11,2008-11-14,Burnley,Hull,1,0,H,0.7,2.8,1.5,1.6,0.8,3.0,1.2,1.4,0,0,D,0.2,0.6,0.2,0.2,0.4,0.2,0.2648179271708684,0.45166666666666666,M Clattenburg,14,12,3,1,17,17,7,1,6,4,0,0,2.5,3.4,3
1415,11,2008-11-14,Liverpool,Chelsea,1,2,A,1.6,1.6,2.9,1.2,1.2,1.0,2.0,0.6,1,1,D,0.4,0.2,0.0,0.4,0.0,0.0,0.3540763673890609,0.4633239962651727,A Taylor,12,15,4,5,9,12,5,7,2,5,0,0,3.4,3.4,2.3
1415,11,2008-11-14,Man United,Crystal Palace,1,0,H,1.8,1.7,1.6,2.3,1.4,1.2,1.2,1.8,0,0,D,0.4,0.2,0.0,0.2,0.6,0.4,0.3100983519404572,0.3978715728715729,C Foy,23,6,5,1,8,12,11,4,1,3,0,0,1.3,6.0,11
1415,11,2008-11-14,QPR,Man City,2,2,D,1.1,2.6,2.7,1.4,1.2,1.8,2.4,1.0,1,1,D,0.4,0.4,0.2,0.2,0.2,0.2,0.28129870129870127,0.3544708994708995,M Dean,17,23,4,6,9,10,7,7,4,2,0,0,7.0,4.75,1.5
1415,11,2008-11-14,Southampton,Leicester,2,0,H,2.2,0.6,1.1,2.1,2.4,0.4,0.4,1.6,0,0,D,0.6,0.0,0.0,0.0,0.6,0.2,0.3704511278195489,0.326031746031746,M Oliver,18,5,6,0,10,12,13,4,2,2,0,0,1.44,4.75,8
1415,11,2008-11-14,West Ham,Aston Villa,0,0,D,2.5,1.9,0.5,2.4,2.0,1.2,0.2,2.4,0,0,D,0.4,0.0,0.2,0.0,0.6,0.4,0.27729603729603725,0.19857142857142857,J Moss,21,12,5,4,9,10,13,2,0,3,0,0,1.75,3.75,5.5
1415,11,2009-11-14,Sunderland,Everton,1,1,D,1.4,2.7,2.4,2.1,1.2,2.4,1.6,0.8,0,0,D,0.2,0.2,0.2,0.2,0.0,0.0,0.3612121212121212,0.40620320855614966,L Mason,10,16,3,7,11,13,5,4,1,2,0,0,4.0,3.5,2.05
