season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1011,4,2013-09-10,Stoke,Aston Villa,2,1,H,0.6666666666666666,2.0,1.3333333333333333,2.0,0.6666666666666666,2.0,1.3333333333333333,2.0,0,1,A,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5333333333333333,0.43719806763285024,L Probert,20,10,12,6,11,14,8,7,1,2,0,0,2.5,3.25,2.88
1011,5,2018-09-10,Aston Villa,Bolton,1,1,D,1.5,2.5,1.75,2.75,0.6666666666666666,2.6666666666666665,2.0,2.3333333333333335,1,1,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4777777777777777,0.7503607503607505,M Dean,13,13,6,7,15,8,8,4,1,2,0,0,1.8,3.6,4.5
1011,5,2018-09-10,Blackburn,Fulham,1,1,D,1.25,1.5,1.5,1.25,1.0,1.6666666666666667,2.0,1.6666666666666667,1,0,H,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4174603174603175,0.514957264957265,A Taylor,9,9,5,4,15,10,3,3,0,1,0,0,2.0,3.3,4
1011,5,2018-09-10,Everton,Newcastle,0,1,A,1.0,1.5,1.75,1.5,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0,1,A,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5457556935817806,0.6859848484848484,A Marriner,6,9,3,4,15,21,3,6,2,3,0,0,1.62,3.75,6
1011,5,2018-09-10,Stoke,West Ham,1,1,D,1.0,1.75,0.5,3.0,1.0,1.6666666666666667,0.6666666666666666,3.0,0,1,A,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4708037060978237,L Mason,9,13,3,6,14,8,6,3,3,2,0,0,1.91,3.4,4.2
1011,5,2018-09-10,Sunderland,Arsenal,1,1,D,1.25,1.25,3.25,0.75,0.6666666666666666,0.6666666666666666,4.0,0.6666666666666666,0,1,A,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.41111111111111115,0.6223124701385571,P Dowd,16,16,5,7,11,13,11,3,2,2,0,1,5.5,3.7,1.67
1011,5,2018-09-10,Tottenham,Wolves,3,1,H,1.0,1.0,1.5,1.75,1.0,1.0,1.0,1.3333333333333333,0,1,A,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6676587301587302,0.4481481481481482,M Jones,20,5,11,2,7,11,5,4,3,3,0,0,1.4,4.5,8.5
1011,5,2018-09-10,West Brom,Birmingham,3,1,H,0.5,2.0,1.5,1.25,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0,1,A,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4483405483405483,0.48518518518518516,C Foy,16,6,10,3,11,8,5,0,1,1,0,0,2.25,3.3,3.25
1011,5,2019-09-10,Chelsea,Blackpool,4,0,H,5.0,0.5,2.5,2.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,2.6666666666666665,4,0,H,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5764705882352942,0.42063492063492064,M Clattenburg,27,11,15,4,7,4,9,6,1,2,0,0,1.1,9.0,26
1011,5,2019-09-10,Man United,Liverpool,3,2,H,3.5,2.0,0.5,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,1,0,H,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5754985754985755,0.582084582084582,H Webb,16,7,7,1,15,10,6,1,4,1,0,0,1.7,3.5,5.5
1011,5,2019-09-10,Wigan,Man City,0,2,A,0.5,2.75,1.0,0.5,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,0,1,A,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4419306184012067,0.6175925925925926,L Probert,9,11,3,5,10,14,3,1,1,2,0,0,5.0,3.6,1.73
1011,6,2025-09-10,Arsenal,West Brom,2,3,A,3.0,1.0,1.0,1.8,2.3333333333333335,1.0,1.3333333333333333,1.0,0,0,D,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5630175983436853,0.5051587301587301,M Oliver,24,7,12,5,15,14,16,4,4,3,0,0,1.22,6.0,15
1011,6,2025-09-10,Birmingham,Wigan,0,0,D,1.6,2.2,0.4,2.6,1.0,1.6666666666666667,0.6666666666666666,1.0,0,0,D,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4185185185185185,0.3177476118652589,M Clattenburg,10,17,4,10,12,18,3,7,2,3,1,0,1.83,3.5,4.5
1011,6,2025-09-10,Blackpool,Blackburn,1,2,A,2.0,3.2,1.2,1.4,1.3333333333333333,2.0,1.0,1.3333333333333333,0,1,A,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.4307359307359307,0.5074074074074074,M Dean,11,13,8,8,12,11,8,8,2,1,0,0,3.2,3.25,2.3
1011,6,2025-09-10,Fulham,Everton,0,0,D,1.6,1.4,0.8,1.4,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0,0,D,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.49643874643874647,0.5695652173913044,H Webb,12,15,2,7,15,13,4,5,2,1,0,0,2.75,3.2,2.63
1011,6,2025-09-10,Liverpool,Sunderland,2,2,D,1.2,2.0,1.2,1.2,1.0,1.0,1.0,0.6666666666666666,1,1,D,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.45021645021645024,0.3819444444444444,S Attwell,13,10,5,1,15,7,3,3,3,1,0,0,1.44,4.33,7.5
1011,6,2025-09-10,Man City,Chelsea,1,0,H,1.6,0.4,4.8,0.4,1.0,0.6666666666666666,3.0,0.3333333333333333,0,0,D,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6441077441077442,0.49498910675381264,A Marriner,8,15,6,4,10,12,3,4,2,3,0,0,3.6,3.3,2.1
1011,6,2025-09-10,West Ham,Tottenham,1,0,H,0.8,2.8,1.4,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1,0,H,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.42857142857142855,0.5652777777777779,M Atkinson,22,17,15,11,10,11,14,7,2,0,0,0,3.5,3.4,2.1
1011,6,2026-09-10,Bolton,Man United,2,2,D,1.8,2.6,3.4,2.0,1.3333333333333333,2.3333333333333335,3.0,1.6666666666666667,1,1,D,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7076257076257075,0.5546652421652422,P Dowd,15,12,9,6,16,18,7,12,1,2,0,0,7.5,4.0,1.5
1011,6,2026-09-10,Newcastle,Stoke,1,2,A,1.8,1.2,1.0,1.6,0.6666666666666666,1.0,1.0,1.3333333333333333,1,0,H,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6007996632996633,0.4222222222222222,M Jones,11,8,7,2,8,11,3,4,0,1,0,0,1.91,3.4,4.2
1011,6,2026-09-10,Wolves,Aston Villa,1,2,A,1.6,2.6,1.4,2.2,1.0,2.0,1.0,1.0,0,1,A,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.43333333333333335,0.5205128205128206,M Halsey,14,10,12,8,15,19,5,4,1,2,0,0,2.88,3.25,2.5
1011,7,2002-10-10,Birmingham,Everton,0,2,A,1.3333333333333333,1.8333333333333333,0.6666666666666666,1.1666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,0,0,D,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3666666666666667,0.52512077294686,P Dowd,6,11,3,6,5,11,6,5,0,0,0,0,2.88,3.1,2.63
1011,7,2002-10-10,Stoke,Blackburn,1,0,H,1.5,1.6666666666666667,1.6666666666666667,1.5,1.6666666666666667,1.0,1.3333333333333333,1.0,0,0,D,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.39444444444444443,0.556980056980057,H Webb,18,7,11,4,8,13,8,6,2,3,0,0,2.25,3.2,3.4
1011,7,2002-10-10,Sunderland,Man United,0,0,D,1.6666666666666667,1.6666666666666667,3.5,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.3333333333333335,0,0,D,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.30416666666666664,0.5176282051282052,C Foy,14,10,8,4,10,6,10,4,1,2,0,0,5.0,3.5,1.75
1011,7,2002-10-10,Tottenham,Aston Villa,2,1,H,1.1666666666666667,1.1666666666666667,1.8333333333333333,2.1666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1,1,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5865196078431373,0.6205128205128205,M Clattenburg,19,13,10,4,12,19,10,4,1,3,0,0,1.91,3.5,4
1011,7,2002-10-10,West Brom,Bolton,1,1,D,1.8333333333333333,2.1666666666666665,1.8333333333333333,2.5,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,0,0,D,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6242063492063492,0.6652014652014652,P Walton,17,10,9,5,8,10,7,4,3,2,0,0,2.1,3.25,3.75
1011,7,2002-10-10,West Ham,Fulham,1,1,D,0.8333333333333334,2.3333333333333335,1.3333333333333333,1.1666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,0,1,A,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5606060606060606,0.3575498575498575,A Marriner,12,17,5,5,15,8,2,3,3,1,0,0,2.25,3.25,3.3
1011,7,2002-10-10,Wigan,Wolves,2,0,H,0.3333333333333333,2.1666666666666665,1.5,2.5,0.3333333333333333,1.0,1.0,2.3333333333333335,0,0,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3856209150326797,0.5857142857142857,L Mason,24,2,17,0,9,12,3,3,1,2,0,1,2.25,3.25,3.3
1011,7,2003-10-10,Chelsea,Arsenal,2,0,H,4.0,0.6666666666666666,2.8333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.6666666666666667,1,0,H,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.45054466230936824,0.5153985507246377,M Dean,11,13,6,5,7,12,10,10,1,1,0,0,1.73,3.6,5
1011,7,2003-10-10,Liverpool,Blackpool,1,2,A,1.3333333333333333,2.0,1.8333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.0,2.0,0,2,A,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3663003663003663,0.5541125541125541,M Jones,19,11,10,7,11,10,5,2,2,1,0,0,1.33,5.0,10
1011,7,2003-10-10,Man City,Newcastle,2,1,H,1.5,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1,1,D,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6348484848484849,0.6311026936026937,M Atkinson,9,8,5,4,11,13,4,4,3,2,0,0,1.44,4.0,8.5
1011,8,2016-10-10,Arsenal,Birmingham,2,1,H,2.4285714285714284,1.7142857142857142,1.1428571428571428,1.8571428571428572,1.0,2.0,0.3333333333333333,1.6666666666666667,1,1,D,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4407051282051282,0.4666666666666666,M Atkinson,18,6,13,4,16,9,7,3,2,2,1,0,1.29,5.5,11
1011,8,2016-10-10,Aston Villa,Chelsea,0,0,D,1.8571428571428572,2.4285714285714284,3.7142857142857144,0.5714285714285714,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.5230769230769231,0.45589225589225585,L Mason,11,13,5,6,11,11,9,5,4,3,0,0,5.0,3.6,1.73
1011,8,2016-10-10,Bolton,Stoke,2,1,H,1.8571428571428572,2.4285714285714284,1.4285714285714286,1.4285714285714286,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1,0,H,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.5461538461538461,0.39814814814814814,P Walton,11,8,6,3,10,8,5,6,2,2,1,0,2.2,3.2,3.5
1011,8,2016-10-10,Fulham,Tottenham,1,2,A,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.1428571428571428,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1,1,D,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.30174291938997816,0.5744582043343653,M Dean,11,14,5,6,9,10,4,11,1,1,0,0,2.88,3.25,2.5
1011,8,2016-10-10,Man United,West Brom,2,2,D,3.0,2.0,1.7142857142857142,2.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2,0,H,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.4458333333333333,0.6228991596638656,M Jones,16,7,9,2,10,7,3,2,1,2,0,0,1.25,5.75,12
1011,8,2016-10-10,Newcastle,Wigan,2,2,D,1.7142857142857142,1.7142857142857142,0.5714285714285714,1.8571428571428572,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0,2,A,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.5269360269360269,0.5433006535947712,M Halsey,9,8,4,4,13,14,6,3,2,1,0,0,1.83,3.5,4.5
1011,8,2016-10-10,Wolves,West Ham,1,1,D,1.2857142857142858,2.7142857142857144,0.8571428571428571,2.142857142857143,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1,0,H,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.41904761904761906,0.52000777000777,M Clattenburg,9,9,5,7,10,8,8,3,0,1,0,0,2.25,3.2,3.4
1011,8,2017-10-10,Blackpool,Man City,2,3,A,2.142857142857143,2.857142857142857,1.5714285714285714,0.42857142857142855,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0,0,D,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5757575757575757,0.5867003367003367,P Dowd,16,13,5,8,9,9,3,9,0,2,0,0,5.5,4.0,1.62
1011,8,2017-10-10,Everton,Liverpool,2,0,H,1.1428571428571428,1.0,1.2857142857142858,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,1,0,H,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5040404040404041,0.35126277231540387,H Webb,9,15,6,9,10,9,8,7,2,2,0,0,2.4,3.25,3
1011,8,2018-10-10,Blackburn,Sunderland,0,0,D,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.0,1.0,1.0,1.0,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.5807895807895808,0.3279761904761905,L Probert,9,16,3,7,12,11,5,3,2,1,1,0,2.1,3.3,3.6
1011,9,2023-10-10,Birmingham,Blackpool,2,0,H,1.25,2.125,2.125,2.875,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1,0,H,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.5222222222222223,0.5587121212121212,A Taylor,17,14,8,6,8,16,9,10,1,1,0,0,1.83,3.6,4.33
1011,9,2023-10-10,Chelsea,Wolves,2,0,H,3.25,0.5,1.25,2.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,1,0,H,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4245532245532246,0.4708994708994709,L Probert,17,12,10,9,8,8,8,8,1,2,0,0,1.13,8.5,19
1011,9,2023-10-10,Sunderland,Aston Villa,1,0,H,1.25,1.25,1.625,2.125,0.6666666666666666,0.6666666666666666,1.0,1.0,1,0,H,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3696428571428571,0.5207459207459207,M Halsey,13,11,6,7,11,13,4,11,1,2,0,0,2.4,3.25,3
1011,9,2023-10-10,Tottenham,Everton,1,1,D,1.625,1.25,1.25,0.875,1.3333333333333333,1.0,1.3333333333333333,0.0,1,1,D,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.5339820138581749,0.5595959595959595,M Jones,13,7,8,3,15,14,4,4,3,1,0,0,2.1,3.25,3.75
1011,9,2023-10-10,West Brom,Fulham,2,1,H,2.0,2.25,1.375,1.375,2.0,1.6666666666666667,0.6666666666666666,1.0,2,1,H,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5098039215686274,0.30510992275698157,K Friend,14,9,7,3,3,8,7,5,0,0,0,0,2.2,3.25,3.4
1011,9,2023-10-10,West Ham,Newcastle,1,2,A,1.0,2.125,1.75,1.75,1.0,0.6666666666666666,1.3333333333333333,2.0,1,1,D,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6254208754208754,0.5269360269360269,C Foy,5,13,1,8,12,6,2,6,0,0,0,0,2.38,3.25,3.1
1011,9,2023-10-10,Wigan,Bolton,1,1,D,1.0,2.125,1.875,2.25,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.5988562091503268,0.5484848484848485,H Webb,15,9,9,2,8,14,5,0,0,2,0,0,2.38,3.25,3.1
1011,9,2024-10-10,Liverpool,Blackburn,2,1,H,1.125,2.25,1.25,1.375,1.0,2.0,0.6666666666666666,0.6666666666666666,0,0,D,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5036437246963562,0.5067155067155067,P Dowd,17,4,10,2,17,12,15,4,2,3,0,0,1.67,3.6,5.5
