season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1112,4,2011-09-11,Norwich,West Brom,0,1,A,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0,1,A,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5584045584045584,0.558531746031746,M Halsey,17,14,5,9,10,11,1,3,1,2,0,0,2.5,3.25,2.88
1112,4,2012-09-11,QPR,Newcastle,0,0,D,0.3333333333333333,2.0,1.0,0.3333333333333333,0.3333333333333333,2.0,1.0,0.3333333333333333,0,0,D,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5873819163292847,0.6335470085470085,P Dowd,14,8,5,3,10,15,6,4,1,3,0,0,2.4,3.25,3
1112,4,2017-09-11,Aston Villa,Newcastle,1,1,D,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,1,0,H,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4761904761904762,0.6335470085470085,N Swarbrick,10,21,2,13,13,10,4,9,1,1,0,0,1.91,3.4,4.2
1112,5,2017-09-11,Blackburn,Arsenal,4,3,H,1.0,2.0,0.75,2.5,0.6666666666666666,1.6666666666666667,1.0,3.3333333333333335,1,2,A,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5095238095238095,0.7243664717348928,A Marriner,10,24,5,16,14,9,2,13,2,1,0,0,4.2,3.4,1.91
1112,5,2017-09-11,Bolton,Norwich,1,2,A,1.75,2.75,0.75,1.5,1.0,3.6666666666666665,0.6666666666666666,1.6666666666666667,0,2,A,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6293650793650793,0.579520697167756,H Webb,7,11,7,5,8,8,6,9,3,1,1,0,1.8,3.6,4.6
1112,5,2017-09-11,Everton,Wigan,3,1,H,0.75,0.75,0.75,1.75,1.0,0.6666666666666666,0.6666666666666666,1.0,1,1,D,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.34422657952069713,0.5749287749287749,P Walton,17,9,10,4,14,8,4,9,2,1,0,0,1.5,4,7
1112,5,2017-09-11,Swansea,West Brom,3,0,H,0.0,1.25,1.0,1.25,0.0,1.6666666666666667,0.6666666666666666,1.0,2,0,H,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6749999999999999,0.5823412698412698,M Atkinson,7,13,5,8,4,9,2,8,1,2,0,0,2.63,3.2,2.75
1112,5,2017-09-11,Wolves,QPR,0,3,A,1.0,0.75,0.25,1.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,2,A,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5594771241830064,0.5269423558897243,A Taylor,13,17,6,12,15,13,4,8,2,3,0,0,1.91,3.4,4.2
1112,5,2018-09-11,Fulham,Man City,2,2,D,0.5,1.25,3.75,0.75,0.6666666666666666,1.6666666666666667,3.6666666666666665,1.0,0,1,A,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5592948717948718,0.50321630628536,M Clattenburg,14,18,11,11,10,9,6,9,1,1,0,0,6.5,3.8,1.57
1112,5,2018-09-11,Man United,Chelsea,3,1,H,5.75,0.75,2.25,1.0,5.333333333333333,0.6666666666666666,2.3333333333333335,1.0,3,0,H,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.69002849002849,0.5151515151515151,P Dowd,12,20,7,9,11,12,4,10,2,3,0,0,1.83,3.5,4.5
1112,5,2018-09-11,Sunderland,Stoke,4,0,H,0.5,1.0,0.75,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,3,0,H,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.2698412698412698,K Friend,8,9,7,5,15,12,6,5,1,2,0,0,2.4,3.2,3.1
1112,5,2018-09-11,Tottenham,Liverpool,4,0,H,1.25,2.0,1.5,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1,0,H,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43790849673202614,0.5649321266968326,M Jones,24,5,16,2,10,9,4,1,1,4,0,2,2.63,3.4,2.63
1112,5,2024-09-11,Arsenal,Bolton,3,0,H,2.25,4.5,2.0,3.25,2.0,4.666666666666667,0.6666666666666666,3.3333333333333335,0,0,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.7984405458089667,0.7404761904761905,M Clattenburg,23,3,14,3,7,9,9,2,0,1,0,1,1.44,4.5,7
1112,6,2024-09-11,Chelsea,Swansea,4,1,H,2.2,2.0,0.6,1.0,2.0,1.6666666666666667,1.0,0.3333333333333333,2,0,H,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.48333333333333334,0.7047619047619048,M Dean,15,5,7,4,15,11,1,6,3,3,1,0,1.2,6.5,15
1112,6,2024-09-11,Liverpool,Wolves,2,1,H,1.2,2.4,0.8,1.2,1.0,2.0,0.0,1.6666666666666667,2,0,H,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4931372549019608,0.5760683760683761,K Friend,14,11,6,6,15,6,7,2,3,4,0,0,1.36,4.5,10
1112,6,2024-09-11,Man City,Everton,2,0,H,3.8,1.4,1.2,0.8,3.3333333333333335,1.0,1.6666666666666667,1.0,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5304494217537695,0.39215686274509803,H Webb,18,7,8,3,9,13,7,5,1,5,0,0,1.44,4.33,7.5
1112,6,2024-09-11,Newcastle,Blackburn,3,1,H,1.0,0.6,1.6,2.2,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2,1,H,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5621184371184371,0.4761904761904762,M Atkinson,19,4,8,1,6,16,4,2,0,4,0,1,1.83,3.5,4.5
1112,6,2024-09-11,Stoke,Man United,1,1,D,0.6,1.8,5.2,0.8,0.6666666666666666,1.3333333333333333,5.333333333333333,1.0,0,1,A,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3439153439153439,0.6252136752136752,P Walton,14,13,8,9,10,3,8,8,1,0,0,0,6.5,4,1.53
1112,6,2024-09-11,West Brom,Fulham,0,0,D,0.8,2.2,0.8,1.4,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0,0,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5652472527472527,0.654532967032967,S Attwell,8,18,5,9,6,14,1,1,0,3,0,0,2.3,3.25,3.25
1112,6,2024-09-11,Wigan,Tottenham,1,2,A,1.0,3.4,1.8,1.6,0.3333333333333333,2.6666666666666665,2.0,0.0,0,2,A,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5476190476190476,0.43790849673202614,J Moss,5,14,4,7,13,6,1,9,3,1,1,0,4.0,3.5,1.91
1112,6,2025-09-11,QPR,Aston Villa,1,1,D,1.4,1.2,2.0,1.2,1.0,0.6666666666666666,1.6666666666666667,1.0,0,0,D,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5122364735367831,0.41785714285714287,M Oliver,17,8,9,4,14,19,11,8,1,6,1,0,2.3,3.25,3.2
1112,6,2026-09-11,Norwich,Sunderland,2,1,H,1.4,1.6,1.2,0.8,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1,0,H,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47177658942364825,0.6805555555555555,C Foy,11,12,8,6,3,7,7,4,2,1,0,0,2.5,3.4,2.8
1112,6,2001-10-11,Aston Villa,Wigan,2,0,H,1.6,1.2,1.0,2.6,1.0,1.0,1.0,2.0,1,0,H,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3206349206349206,0.5897435897435898,M Clattenburg,16,14,10,9,12,6,5,10,0,1,0,0,1.62,3.75,6
1112,7,2001-10-11,Blackburn,Man City,0,4,A,1.6666666666666667,2.8333333333333335,3.5,1.1666666666666667,2.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0,0,D,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4166666666666667,0.4967793880837359,P Dowd,5,19,4,12,9,14,4,5,1,1,0,0,6.5,3.75,1.57
1112,7,2001-10-11,Everton,Liverpool,0,2,A,1.0,1.3333333333333333,1.3333333333333333,2.1666666666666665,1.0,1.0,0.6666666666666666,2.0,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33893557422969184,0.4595238095238095,M Atkinson,12,15,4,9,15,9,5,9,1,1,1,0,3.1,3.2,2.4
1112,7,2001-10-11,Man United,Norwich,2,0,H,4.666666666666667,1.0,1.5,1.5,3.0,0.6666666666666666,1.3333333333333333,1.0,0,0,D,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.655982905982906,0.4919786096256685,S Attwell,17,13,9,6,9,6,10,3,1,0,0,0,1.17,7,17
1112,7,2001-10-11,Sunderland,West Brom,2,2,D,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.8333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,2,2,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.625,0.6277472527472527,L Mason,12,7,7,3,9,13,7,4,2,0,0,0,2.25,3.4,3.2
1112,7,2001-10-11,Wolves,Newcastle,1,2,A,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,0,2,A,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5356643356643357,0.4717000835421888,M Halsey,25,10,12,6,7,10,10,5,1,2,0,0,2.5,3.25,2.88
1112,7,2002-10-11,Bolton,Chelsea,1,5,A,1.3333333333333333,3.1666666666666665,2.5,1.8333333333333333,0.3333333333333333,3.3333333333333335,2.3333333333333335,1.6666666666666667,0,4,A,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8833333333333333,0.47222222222222215,P Walton,14,21,10,14,10,11,4,5,1,2,0,0,6.5,4,1.53
1112,7,2002-10-11,Fulham,QPR,6,0,H,0.6666666666666666,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.0,1.0,1.3333333333333333,0.3333333333333333,3,0,H,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6336996336996337,0.530812324929972,A Marriner,19,17,13,10,10,7,4,4,2,3,0,0,2.0,3.3,4
1112,7,2002-10-11,Swansea,Stoke,2,0,H,0.8333333333333334,2.1666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1,0,H,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.8047619047619049,0.48677248677248675,M Jones,9,11,5,6,14,18,6,5,3,5,0,0,2.63,3.25,2.75
1112,7,2002-10-11,Tottenham,Arsenal,2,1,H,2.1666666666666665,1.6666666666666667,2.0,3.0,2.0,0.3333333333333333,3.0,4.0,1,0,H,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38888888888888884,0.8013390965336046,M Dean,16,13,8,7,11,8,9,7,2,1,0,0,2.1,3.4,3.5
1112,7,2015-10-11,Chelsea,Everton,3,1,H,4.166666666666667,2.1666666666666665,1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,1.3333333333333333,2,0,H,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5277777777777778,0.25396825396825395,M Jones,7,9,5,5,13,11,2,2,2,2,0,0,1.36,4.5,10
1112,8,2015-10-11,Liverpool,Man United,1,1,D,1.7142857142857142,1.8571428571428572,4.285714285714286,0.8571428571428571,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0,0,D,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.4761904761904761,0.6016842634489693,A Marriner,14,10,8,3,8,11,8,3,1,3,0,0,3.0,3.3,2.4
1112,8,2015-10-11,Man City,Aston Villa,4,1,H,4.142857142857143,1.0,1.7142857142857142,1.1428571428571428,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1,0,H,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.5623781676413255,0.44166666666666665,A Taylor,15,8,10,6,10,6,5,1,1,1,0,0,1.33,5,10
1112,8,2015-10-11,Norwich,Swansea,3,1,H,1.2857142857142858,1.8571428571428572,1.0,1.8571428571428572,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2,1,H,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5477855477855478,0.8232804232804233,J Moss,15,12,8,4,6,5,4,4,0,1,0,0,2.2,3.3,3.4
1112,8,2015-10-11,QPR,Blackburn,1,1,D,1.1428571428571428,2.7142857142857144,1.4285714285714286,3.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.3333333333333335,1,1,D,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.607843137254902,0.5166666666666667,M Clattenburg,12,10,6,9,10,13,5,7,3,2,0,0,1.83,3.5,4.5
1112,8,2015-10-11,Stoke,Fulham,2,0,H,0.5714285714285714,2.0,1.4285714285714286,1.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.6666666666666666,0,0,D,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5574795574795575,0.656641604010025,M Atkinson,14,4,6,1,14,15,5,2,4,4,0,0,2.2,3.2,3.5
1112,8,2015-10-11,Wigan,Bolton,1,3,A,0.8571428571428571,2.7142857142857144,1.2857142857142858,3.4285714285714284,0.6666666666666666,2.3333333333333335,0.6666666666666666,3.3333333333333335,1,2,A,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6291005291005292,0.9047619047619048,M Dean,13,14,9,11,16,14,5,4,4,4,0,0,2.3,3.3,3.2
1112,8,2016-10-11,Arsenal,Sunderland,2,1,H,2.0,3.142857142857143,1.4285714285714286,1.4285714285714286,3.0,4.666666666666667,2.3333333333333335,1.3333333333333333,1,1,D,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.832678127872636,0.6527777777777778,H Webb,20,8,11,4,9,19,9,2,3,3,0,0,1.44,4.33,7.5
1112,8,2016-10-11,Newcastle,Tottenham,2,2,D,1.7142857142857142,0.8571428571428571,2.142857142857143,1.5714285714285714,2.0,1.0,1.3333333333333333,0.6666666666666666,0,1,A,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5467000835421888,0.3333333333333333,L Probert,12,11,7,8,11,15,5,2,1,2,0,0,3.0,3.3,2.4
1112,8,2016-10-11,West Brom,Wolves,2,0,H,1.1428571428571428,2.142857142857143,1.0,1.7142857142857142,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1,0,H,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5563186813186813,0.4956643356643357,C Foy,17,13,11,10,14,12,2,11,0,1,0,0,2.0,3.3,4
1112,8,2022-10-11,Aston Villa,West Brom,1,2,A,2.0,2.2857142857142856,1.4285714285714286,2.142857142857143,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1,1,D,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.625,0.5668767507002802,P Dowd,3,8,0,5,11,8,3,8,2,3,1,0,2.0,3.3,4
1112,9,2022-10-11,Bolton,Sunderland,0,2,A,1.875,3.25,1.5,1.75,1.3333333333333333,3.0,1.3333333333333333,2.0,0,0,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.5277777777777778,M Jones,15,18,8,10,15,14,2,11,0,3,0,0,2.2,3.2,3.5
1112,9,2022-10-11,Liverpool,Norwich,1,1,D,1.625,1.75,1.5,1.75,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1,0,H,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.5333333333333333,0.574048174048174,P Walton,25,12,15,10,6,8,10,3,0,1,0,0,1.29,5.5,11
1112,9,2022-10-11,Newcastle,Wigan,1,0,H,1.75,1.0,0.875,2.75,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,0,0,D,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5347953216374269,0.7117216117216119,N Swarbrick,13,12,10,5,7,22,7,3,3,2,0,0,1.57,3.8,6.5
1112,9,2022-10-11,Wolves,Swansea,2,2,D,0.875,2.0,1.125,2.375,0.6666666666666666,2.0,2.3333333333333335,2.3333333333333335,0,2,A,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5982284382284382,0.801058201058201,M Oliver,20,16,13,14,14,11,8,13,2,0,0,0,2.0,3.4,3.8
1112,9,2023-10-11,Arsenal,Stoke,3,1,H,2.0,2.875,0.75,1.75,3.0,2.3333333333333335,1.0,1.0,1,1,D,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.7879412857673728,0.5151515151515151,L Mason,9,5,5,2,9,13,10,1,0,2,0,0,1.53,4,6.5
1112,9,2023-10-11,Blackburn,Tottenham,1,2,A,1.5,2.875,2.375,1.875,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1,1,D,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.65,0.4090909090909091,S Attwell,19,9,8,7,19,7,8,5,4,1,0,0,4.0,3.5,1.91
1112,9,2023-10-11,Fulham,Everton,1,3,A,1.25,1.375,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0,1,A,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4780701754385965,0.2962962962962963,L Probert,15,11,8,7,12,8,5,1,3,1,0,0,2.25,3.25,3.3
1112,9,2023-10-11,Man United,Man City,1,6,A,4.0,1.0,4.125,1.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,0,1,A,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.507239819004525,0.580896686159844,M Clattenburg,12,19,8,12,15,11,7,4,4,4,1,0,2.0,3.4,3.8
